,Year,SA2_codes,Postcode,Offence Count
916,2018,206041506,3051,1179
917,2018,206041509,3006,1039
918,2018,206041510,3003,591
919,2018,206051128,3206,315
920,2018,206051129,3184,352
921,2018,206051130,3207,676
922,2018,206051134,3183,698
923,2018,206051511,3205,1290
924,2018,206051514,3004,1878
925,2018,206051514,3182,2049
926,2018,206061135,3143,409
927,2018,206061136,3181,1559
928,2018,206061138,3142,272
929,2018,206061515,3141,979
930,2018,206071139,3067,381
931,2018,206071140,3054,236
932,2018,206071141,3066,1062
933,2018,206071142,3065,1402
934,2018,206071143,3068,606
935,2018,206071518,3121,2312
936,2018,207011147,3103,371
937,2018,207011148,3104,206
938,2018,207011149,3124,761
939,2018,207011152,3123,186
940,2018,207011154,3102,101
941,2018,207011155,3126,95
942,2018,207011519,3122,575
943,2018,207011522,3101,474
944,2018,207021156,3105,256
945,2018,207021157,3108,473
946,2018,207021159,3106,288
947,2018,207021160,3107,180
948,2018,207021425,3109,545
949,2018,207031161,3130,649
950,2018,207031163,3128,781
951,2018,207031164,3129,201
952,2018,207031165,3125,304
953,2018,207031166,3151,356
954,2018,207031167,3127,284
955,2018,208011168,3193,267
956,2018,208011169,3186,541
957,2018,208011170,3187,196
958,2018,208011171,3190,649
959,2018,208011172,3188,661
960,2018,208011173,3191,493
961,2018,208021176,3163,755
962,2018,208021177,3161,227
963,2018,208021178,3162,489
964,2018,208021179,3185,486
965,2018,208021182,3204,742
966,2018,208021426,3165,436
967,2018,208031185,3197,515
968,2018,208031186,3196,679
969,2018,208031188,3192,627
970,2018,208031190,3194,518
971,2018,208031191,3189,552
972,2018,208031191,3202,118
973,2018,208031193,3195,1241
974,2018,208041194,3144,257
975,2018,208041194,3146,327
976,2018,208041195,3145,720
977,2018,209011197,3088,512
978,2018,209011199,3081,1077
979,2018,209011200,3079,353
980,2018,209011201,3084,625
981,2018,209011202,3093,119
982,2018,209011202,3094,101
983,2018,209011204,3087,315
984,2018,209021205,3085,275
985,2018,209021428,3072,1611
986,2018,209021524,3073,1467
987,2018,209031209,3095,478
988,2018,209031210,3099,124
989,2018,209031214,3113,131
990,2018,209031215,3089,258
991,2018,209041216,3083,1000
992,2018,209041221,3082,788
993,2018,209041223,3074,922
994,2018,209041431,3076,1442
995,2018,209041436,3752,636
996,2018,209041530,3075,657
997,2018,210011226,3042,636
998,2018,210011228,3036,195
999,2018,210011533,3033,320
1000,2018,210011533,3034,285
1001,2018,210031236,3058,1391
1002,2018,210031237,3060,302
1003,2018,210031535,3046,1331
1004,2018,210051242,3047,2001
1005,2018,210051243,3061,426
1006,2018,210051245,3049,270
1007,2018,210051247,3048,712
1008,2018,210051250,3043,714
1009,2018,210051544,3064,2171
1010,2018,211011251,3153,906
1011,2018,211011254,3179,294
1012,2018,211011254,3180,392
1013,2018,211011256,3178,629
1014,2018,211011260,3152,852
1015,2018,211011446,3155,1176
1016,2018,211011447,3156,984
1017,2018,211011449,3154,155
1018,2018,211021261,3111,242
1019,2018,211021261,3114,32
1020,2018,211031266,3134,1408
1021,2018,211031267,3135,468
1022,2018,211031450,3136,1574
1023,2018,211041269,3131,688
1024,2018,211041270,3132,566
1025,2018,211041272,3133,490
1026,2018,211051277,3137,360
1027,2018,211051278,3140,505
1028,2018,211051280,3765,176
1029,2018,211051281,3138,428
1030,2018,211051283,3796,111
1031,2018,211051284,3158,124
1032,2018,212021293,3806,855
1033,2018,212021295,3177,724
1034,2018,212021297,3803,592
1035,2018,212021299,3804,140
1036,2018,212021454,3802,572
1037,2018,212021456,3805,1767
1038,2018,212031300,3977,3188
1039,2018,212031306,3975,344
1040,2018,212031562,3976,695
1041,2018,212041309,3167,356
1042,2018,212041310,3169,522
1043,2018,212041317,3171,1325
1044,2018,212041318,3172,484
1045,2018,212041460,3174,1419
1046,2018,212041563,3175,4619
1047,2018,212041565,3173,1172
1048,2018,212051319,3147,391
1049,2018,212051319,3148,505
1050,2018,212051322,3150,806
1051,2018,212051324,3149,375
1052,2018,212051325,3170,471
1053,2018,212051326,3166,975
1054,2018,212051567,3168,895
1055,2018,213011328,3020,2817
1056,2018,213011328,3022,142
1057,2018,213011331,3037,928
1058,2018,213011332,3038,761
1059,2018,213011334,3021,2056
1060,2018,213011569,3023,1834
1061,2018,213011570,3026,563
1062,2018,213021341,3018,441
1063,2018,213021343,3025,517
1064,2018,213021344,3015,533
1065,2018,213021346,3016,604
1066,2018,213031347,3019,491
1067,2018,213031348,3011,1978
1068,2018,213031349,3032,897
1069,2018,213031351,3012,958
1070,2018,213031352,3013,255
1071,2018,213051361,3029,2443
1072,2018,213051363,3027,154
1073,2018,213051363,3028,791
1074,2018,213051368,3030,2299
1075,2018,214011370,3201,1105
1076,2018,214011371,3199,3578
1077,2018,214011372,3200,515
1078,2018,214011374,3910,660
1079,2018,214011375,3198,1025
1080,2019,206011106,3057,197
1081,2019,206011107,3052,727
1082,2019,206011107,3055,428
1083,2019,206011109,3044,540
1084,2019,206011495,3056,1286
1085,2019,206021110,3078,431
1086,2019,206021112,3071,458
1087,2019,206021500,3070,619
1088,2019,206031115,3031,1211
1089,2019,206031116,3039,595
1090,2019,206031501,3041,406
1091,2019,206031502,3040,625
1092,2019,206041117,3053,623
1093,2019,206041118,3008,1368
1094,2019,206041119,3002,437
1095,2019,206041504,3000,1548
1096,2019,206041506,3051,975
1097,2019,206041509,3006,1291
1098,2019,206041510,3003,559
1099,2019,206051128,3206,373
1100,2019,206051129,3184,295
1101,2019,206051130,3207,664
1102,2019,206051134,3183,590
1103,2019,206051511,3205,918
1104,2019,206051514,3004,1725
1105,2019,206051514,3182,2799
1106,2019,206061135,3143,303
1107,2019,206061136,3181,1345
1108,2019,206061138,3142,389
1109,2019,206061515,3141,768
1110,2019,206071139,3067,762
1111,2019,206071140,3054,194
1112,2019,206071141,3066,1113
1113,2019,206071142,3065,1247
1114,2019,206071143,3068,391
1115,2019,206071518,3121,2390
1116,2019,207011147,3103,227
1117,2019,207011148,3104,301
1118,2019,207011149,3124,278
1119,2019,207011152,3123,212
1120,2019,207011154,3102,147
1121,2019,207011155,3126,140
1122,2019,207011519,3122,413
1123,2019,207011522,3101,328
1124,2019,207021156,3105,238
1125,2019,207021157,3108,424
1126,2019,207021159,3106,182
1127,2019,207021160,3107,205
1128,2019,207021425,3109,447
1129,2019,207031161,3130,688
1130,2019,207031163,3128,882
1131,2019,207031164,3129,243
1132,2019,207031165,3125,318
1133,2019,207031166,3151,286
1134,2019,207031167,3127,293
1135,2019,208011168,3193,288
1136,2019,208011169,3186,535
1137,2019,208011170,3187,272
1138,2019,208011171,3190,518
1139,2019,208011172,3188,656
1140,2019,208011173,3191,393
1141,2019,208021176,3163,531
1142,2019,208021177,3161,278
1143,2019,208021178,3162,377
1144,2019,208021179,3185,311
1145,2019,208021182,3204,673
1146,2019,208021426,3165,459
1147,2019,208031185,3197,666
1148,2019,208031186,3196,1053
1149,2019,208031188,3192,606
1150,2019,208031190,3194,555
1151,2019,208031191,3189,404
1152,2019,208031191,3202,117
1153,2019,208031193,3195,1213
1154,2019,208041194,3144,227
1155,2019,208041194,3146,294
1156,2019,208041195,3145,835
1157,2019,209011197,3088,598
1158,2019,209011199,3081,903
1159,2019,209011200,3079,583
1160,2019,209011201,3084,847
1161,2019,209011202,3093,102
1162,2019,209011202,3094,70
1163,2019,209011204,3087,387
1164,2019,209021205,3085,216
1165,2019,209021428,3072,1380
1166,2019,209021524,3073,1377
1167,2019,209031209,3095,514
1168,2019,209031210,3099,125
1169,2019,209031214,3113,126
1170,2019,209031215,3089,344
1171,2019,209041216,3083,1049
1172,2019,209041221,3082,816
1173,2019,209041223,3074,807
1174,2019,209041431,3076,1516
1175,2019,209041436,3752,445
1176,2019,209041530,3075,637
1177,2019,210011226,3042,578
1178,2019,210011228,3036,148
1179,2019,210011533,3033,236
1180,2019,210011533,3034,169
1181,2019,210031236,3058,1690
1182,2019,210031237,3060,439
1183,2019,210031535,3046,1386
1184,2019,210051242,3047,2161
1185,2019,210051243,3061,496
1186,2019,210051245,3049,335
1187,2019,210051247,3048,1004
1188,2019,210051250,3043,488
1189,2019,210051544,3064,2016
1190,2019,211011251,3153,1088
1191,2019,211011254,3179,326
1192,2019,211011254,3180,295
1193,2019,211011256,3178,1103
1194,2019,211011260,3152,989
1195,2019,211011446,3155,1445
1196,2019,211011447,3156,1121
1197,2019,211011449,3154,157
1198,2019,211021261,3111,177
1199,2019,211021261,3114,41
1200,2019,211031266,3134,1348
1201,2019,211031267,3135,527
1202,2019,211031450,3136,1370
1203,2019,211041269,3131,644
1204,2019,211041270,3132,362
1205,2019,211041272,3133,391
1206,2019,211051277,3137,331
1207,2019,211051278,3140,765
1208,2019,211051280,3765,247
1209,2019,211051281,3138,373
1210,2019,211051283,3796,348
1211,2019,211051284,3158,171
1212,2019,212021293,3806,939
1213,2019,212021295,3177,1025
1214,2019,212021297,3803,705
1215,2019,212021299,3804,146
1216,2019,212021454,3802,624
1217,2019,212021456,3805,1796
1218,2019,212031300,3977,3749
1219,2019,212031306,3975,448
1220,2019,212031562,3976,884
1221,2019,212041309,3167,340
1222,2019,212041310,3169,699
1223,2019,212041317,3171,1127
1224,2019,212041318,3172,723
1225,2019,212041460,3174,1017
1226,2019,212041563,3175,4390
1227,2019,212041565,3173,755
1228,2019,212051319,3147,466
1229,2019,212051319,3148,487
1230,2019,212051322,3150,1002
1231,2019,212051324,3149,463
1232,2019,212051325,3170,689
1233,2019,212051326,3166,909
1234,2019,212051567,3168,1109
1235,2019,213011328,3020,2336
1236,2019,213011328,3022,138
1237,2019,213011331,3037,932
1238,2019,213011332,3038,947
1239,2019,213011334,3021,2220
1240,2019,213011569,3023,1925
1241,2019,213011570,3026,362
1242,2019,213021341,3018,516
1243,2019,213021343,3025,544
1244,2019,213021344,3015,507
1245,2019,213021346,3016,644
1246,2019,213031347,3019,524
1247,2019,213031348,3011,1782
1248,2019,213031349,3032,1170
1249,2019,213031351,3012,943
1250,2019,213031352,3013,241
1251,2019,213051361,3029,2341
1252,2019,213051363,3027,296
1253,2019,213051363,3028,758
1254,2019,213051368,3030,2664
1255,2019,214011370,3201,1108
1256,2019,214011371,3199,3518
1257,2019,214011372,3200,610
1258,2019,214011374,3910,311
1259,2019,214011375,3198,946
1260,2020,206011106,3057,275
1261,2020,206011107,3052,672
1262,2020,206011107,3055,351
1263,2020,206011109,3044,640
1264,2020,206011495,3056,759
1265,2020,206021110,3078,465
1266,2020,206021112,3071,423
1267,2020,206021500,3070,646
1268,2020,206031115,3031,833
1269,2020,206031116,3039,933
1270,2020,206031501,3041,521
1271,2020,206031502,3040,704
1272,2020,206041117,3053,733
1273,2020,206041118,3008,1058
1274,2020,206041119,3002,622
1275,2020,206041504,3000,1535
1276,2020,206041506,3051,887
1277,2020,206041509,3006,1142
1278,2020,206041510,3003,709
1279,2020,206051128,3206,338
1280,2020,206051129,3184,357
1281,2020,206051130,3207,690
1282,2020,206051134,3183,635
1283,2020,206051511,3205,1032
1284,2020,206051514,3004,1909
1285,2020,206051514,3182,2652
1286,2020,206061135,3143,311
1287,2020,206061136,3181,1500
1288,2020,206061138,3142,470
1289,2020,206061515,3141,847
1290,2020,206071139,3067,906
1291,2020,206071140,3054,245
1292,2020,206071141,3066,1291
1293,2020,206071142,3065,1359
1294,2020,206071143,3068,474
1295,2020,206071518,3121,2457
1296,2020,207011147,3103,251
1297,2020,207011148,3104,132
1298,2020,207011149,3124,399
1299,2020,207011152,3123,181
1300,2020,207011154,3102,160
1301,2020,207011155,3126,98
1302,2020,207011519,3122,503
1303,2020,207011522,3101,623
1304,2020,207021156,3105,248
1305,2020,207021157,3108,525
1306,2020,207021159,3106,196
1307,2020,207021160,3107,268
1308,2020,207021425,3109,457
1309,2020,207031161,3130,584
1310,2020,207031163,3128,988
1311,2020,207031164,3129,171
1312,2020,207031165,3125,315
1313,2020,207031166,3151,541
1314,2020,207031167,3127,350
1315,2020,208011168,3193,321
1316,2020,208011169,3186,362
1317,2020,208011170,3187,262
1318,2020,208011171,3190,407
1319,2020,208011172,3188,613
1320,2020,208011173,3191,339
1321,2020,208021176,3163,943
1322,2020,208021177,3161,278
1323,2020,208021178,3162,546
1324,2020,208021179,3185,482
1325,2020,208021182,3204,872
1326,2020,208021426,3165,419
1327,2020,208031185,3197,591
1328,2020,208031186,3196,947
1329,2020,208031188,3192,535
1330,2020,208031190,3194,461
1331,2020,208031191,3189,624
1332,2020,208031191,3202,139
1333,2020,208031193,3195,1267
1334,2020,208041194,3144,407
1335,2020,208041194,3146,500
1336,2020,208041195,3145,796
1337,2020,209011197,3088,581
1338,2020,209011199,3081,947
1339,2020,209011200,3079,594
1340,2020,209011201,3084,931
1341,2020,209011202,3093,122
1342,2020,209011202,3094,130
1343,2020,209011204,3087,187
1344,2020,209021205,3085,300
1345,2020,209021428,3072,1542
1346,2020,209021524,3073,1513
1347,2020,209031209,3095,501
1348,2020,209031210,3099,136
1349,2020,209031214,3113,137
1350,2020,209031215,3089,273
1351,2020,209041216,3083,1038
1352,2020,209041221,3082,624
1353,2020,209041223,3074,1008
1354,2020,209041431,3076,1133
1355,2020,209041436,3752,460
1356,2020,209041530,3075,806
1357,2020,210011226,3042,847
1358,2020,210011228,3036,203
1359,2020,210011533,3033,248
1360,2020,210011533,3034,288
1361,2020,210031236,3058,1100
1362,2020,210031237,3060,439
1363,2020,210031535,3046,1093
1364,2020,210051242,3047,1924
1365,2020,210051243,3061,351
1366,2020,210051245,3049,232
1367,2020,210051247,3048,833
1368,2020,210051250,3043,823
1369,2020,210051544,3064,2374
1370,2020,211011251,3153,1193
1371,2020,211011254,3179,249
1372,2020,211011254,3180,308
1373,2020,211011256,3178,473
1374,2020,211011260,3152,1067
1375,2020,211011446,3155,935
1376,2020,211011447,3156,1245
1377,2020,211011449,3154,168
1378,2020,211021261,3111,218
1379,2020,211021261,3114,29
1380,2020,211031266,3134,1454
1381,2020,211031267,3135,619
1382,2020,211031450,3136,1047
1383,2020,211041269,3131,463
1384,2020,211041270,3132,311
1385,2020,211041272,3133,382
1386,2020,211051277,3137,229
1387,2020,211051278,3140,677
1388,2020,211051280,3765,215
1389,2020,211051281,3138,539
1390,2020,211051283,3796,132
1391,2020,211051284,3158,152
1392,2020,212021293,3806,700
1393,2020,212021295,3177,820
1394,2020,212021297,3803,628
1395,2020,212021299,3804,164
1396,2020,212021454,3802,544
1397,2020,212021456,3805,1818
1398,2020,212031300,3977,3681
1399,2020,212031306,3975,406
1400,2020,212031562,3976,779
1401,2020,212041309,3167,236
1402,2020,212041310,3169,511
1403,2020,212041317,3171,1043
1404,2020,212041318,3172,665
1405,2020,212041460,3174,1204
1406,2020,212041563,3175,3186
1407,2020,212041565,3173,650
1408,2020,212051319,3147,689
1409,2020,212051319,3148,423
1410,2020,212051322,3150,1074
1411,2020,212051324,3149,401
1412,2020,212051325,3170,404
1413,2020,212051326,3166,991
1414,2020,212051567,3168,1244
1415,2020,213011328,3020,3582
1416,2020,213011328,3022,221
1417,2020,213011331,3037,985
1418,2020,213011332,3038,863
1419,2020,213011334,3021,2516
1420,2020,213011569,3023,2412
1421,2020,213011570,3026,567
1422,2020,213021341,3018,379
1423,2020,213021343,3025,396
1424,2020,213021344,3015,403
1425,2020,213021346,3016,538
1426,2020,213031347,3019,837
1427,2020,213031348,3011,1409
1428,2020,213031349,3032,1520
1429,2020,213031351,3012,917
1430,2020,213031352,3013,410
1431,2020,213051361,3029,2479
1432,2020,213051363,3027,168
1433,2020,213051363,3028,865
1434,2020,213051368,3030,3146
1435,2020,214011370,3201,1071
1436,2020,214011371,3199,2908
1437,2020,214011372,3200,535
1438,2020,214011374,3910,422
1439,2020,214011375,3198,1106
1440,2021,206011106,3057,279
1441,2021,206011107,3052,795
1442,2021,206011107,3055,224
1443,2021,206011109,3044,677
1444,2021,206011495,3056,1046
1445,2021,206021110,3078,435
1446,2021,206021112,3071,466
1447,2021,206021500,3070,754
1448,2021,206031115,3031,626
1449,2021,206031116,3039,623
1450,2021,206031501,3041,497
1451,2021,206031502,3040,721
1452,2021,206041117,3053,926
1453,2021,206041118,3008,1564
1454,2021,206041119,3002,602
1455,2021,206041504,3000,1073
1456,2021,206041506,3051,1057
1457,2021,206041509,3006,1391
1458,2021,206041510,3003,428
1459,2021,206051128,3206,422
1460,2021,206051129,3184,553
1461,2021,206051130,3207,839
1462,2021,206051134,3183,885
1463,2021,206051511,3205,1624
1464,2021,206051514,3004,1559
1465,2021,206051514,3182,2269
1466,2021,206061135,3143,291
1467,2021,206061136,3181,1736
1468,2021,206061138,3142,368
1469,2021,206061515,3141,949
1470,2021,206071139,3067,554
1471,2021,206071140,3054,268
1472,2021,206071141,3066,1555
1473,2021,206071142,3065,868
1474,2021,206071143,3068,502
1475,2021,206071518,3121,2339
1476,2021,207011147,3103,430
1477,2021,207011148,3104,174
1478,2021,207011149,3124,406
1479,2021,207011152,3123,371
1480,2021,207011154,3102,117
1481,2021,207011155,3126,94
1482,2021,207011519,3122,413
1483,2021,207011522,3101,1093
1484,2021,207021156,3105,214
1485,2021,207021157,3108,534
1486,2021,207021159,3106,380
1487,2021,207021160,3107,255
1488,2021,207021425,3109,288
1489,2021,207031161,3130,1032
1490,2021,207031163,3128,1176
1491,2021,207031164,3129,320
1492,2021,207031165,3125,400
1493,2021,207031166,3151,316
1494,2021,207031167,3127,396
1495,2021,208011168,3193,275
1496,2021,208011169,3186,757
1497,2021,208011170,3187,267
1498,2021,208011171,3190,383
1499,2021,208011172,3188,810
1500,2021,208011173,3191,346
1501,2021,208021176,3163,1150
1502,2021,208021177,3161,269
1503,2021,208021178,3162,527
1504,2021,208021179,3185,650
1505,2021,208021182,3204,929
1506,2021,208021426,3165,380
1507,2021,208031185,3197,464
1508,2021,208031186,3196,932
1509,2021,208031188,3192,708
1510,2021,208031190,3194,613
1511,2021,208031191,3189,524
1512,2021,208031191,3202,114
1513,2021,208031193,3195,1296
1514,2021,208041194,3144,315
1515,2021,208041194,3146,522
1516,2021,208041195,3145,1074
1517,2021,209011197,3088,477
1518,2021,209011199,3081,1011
1519,2021,209011200,3079,394
1520,2021,209011201,3084,1293
1521,2021,209011202,3093,112
1522,2021,209011202,3094,116
1523,2021,209011204,3087,361
1524,2021,209021205,3085,261
1525,2021,209021428,3072,1694
1526,2021,209021524,3073,1787
1527,2021,209031209,3095,483
1528,2021,209031210,3099,132
1529,2021,209031214,3113,93
1530,2021,209031215,3089,257
1531,2021,209041216,3083,1292
1532,2021,209041221,3082,694
1533,2021,209041223,3074,1089
1534,2021,209041431,3076,1355
1535,2021,209041436,3752,416
1536,2021,209041530,3075,711
1537,2021,210011226,3042,519
1538,2021,210011228,3036,227
1539,2021,210011533,3033,312
1540,2021,210011533,3034,184
1541,2021,210031236,3058,1134
1542,2021,210031237,3060,307
1543,2021,210031535,3046,1373
1544,2021,210051242,3047,2345
1545,2021,210051243,3061,424
1546,2021,210051245,3049,448
1547,2021,210051247,3048,1279
1548,2021,210051250,3043,866
1549,2021,210051544,3064,2856
1550,2021,211011251,3153,1133
1551,2021,211011254,3179,289
1552,2021,211011254,3180,351
1553,2021,211011256,3178,772
1554,2021,211011260,3152,1247
1555,2021,211011446,3155,1330
1556,2021,211011447,3156,1664
1557,2021,211011449,3154,299
1558,2021,211021261,3111,135
1559,2021,211021261,3114,49
1560,2021,211031266,3134,1323
1561,2021,211031267,3135,661
1562,2021,211031450,3136,1515
1563,2021,211041269,3131,621
1564,2021,211041270,3132,400
1565,2021,211041272,3133,468
1566,2021,211051277,3137,391
1567,2021,211051278,3140,940
1568,2021,211051280,3765,214
1569,2021,211051281,3138,462
1570,2021,211051283,3796,264
1571,2021,211051284,3158,125
1572,2021,212021293,3806,1105
1573,2021,212021295,3177,718
1574,2021,212021297,3803,638
1575,2021,212021299,3804,212
1576,2021,212021454,3802,712
1577,2021,212021456,3805,1446
1578,2021,212031300,3977,4035
1579,2021,212031306,3975,559
1580,2021,212031562,3976,688
1581,2021,212041309,3167,428
1582,2021,212041310,3169,507
1583,2021,212041317,3171,1100
1584,2021,212041318,3172,607
1585,2021,212041460,3174,1214
1586,2021,212041563,3175,4463
1587,2021,212041565,3173,933
1588,2021,212051319,3147,722
1589,2021,212051319,3148,561
1590,2021,212051322,3150,1266
1591,2021,212051324,3149,528
1592,2021,212051325,3170,925
1593,2021,212051326,3166,892
1594,2021,212051567,3168,1330
1595,2021,213011328,3020,2709
1596,2021,213011328,3022,236
1597,2021,213011331,3037,1152
1598,2021,213011332,3038,635
1599,2021,213011334,3021,2565
1600,2021,213011569,3023,2209
1601,2021,213011570,3026,315
1602,2021,213021341,3018,403
1603,2021,213021343,3025,557
1604,2021,213021344,3015,453
1605,2021,213021346,3016,614
1606,2021,213031347,3019,792
1607,2021,213031348,3011,1401
1608,2021,213031349,3032,1248
1609,2021,213031351,3012,1163
1610,2021,213031352,3013,421
1611,2021,213051361,3029,3150
1612,2021,213051363,3027,241
1613,2021,213051363,3028,1065
1614,2021,213051368,3030,3243
1615,2021,214011370,3201,921
1616,2021,214011371,3199,3338
1617,2021,214011372,3200,548
1618,2021,214011374,3910,412
1619,2021,214011375,3198,1018
1620,2022,206011106,3057,271
1621,2022,206011107,3052,751
1622,2022,206011107,3055,534
1623,2022,206011109,3044,504
1624,2022,206011495,3056,827
1625,2022,206021110,3078,454
1626,2022,206021112,3071,391
1627,2022,206021500,3070,501
1628,2022,206031115,3031,693
1629,2022,206031116,3039,547
1630,2022,206031501,3041,472
1631,2022,206031502,3040,673
1632,2022,206041117,3053,963
1633,2022,206041118,3008,1671
1634,2022,206041119,3002,488
1635,2022,206041504,3000,1169
1636,2022,206041506,3051,1144
1637,2022,206041509,3006,1349
1638,2022,206041510,3003,783
1639,2022,206051128,3206,312
1640,2022,206051129,3184,438
1641,2022,206051130,3207,565
1642,2022,206051134,3183,720
1643,2022,206051511,3205,801
1644,2022,206051514,3004,1899
1645,2022,206051514,3182,2263
1646,2022,206061135,3143,417
1647,2022,206061136,3181,1512
1648,2022,206061138,3142,340
1649,2022,206061515,3141,997
1650,2022,206071139,3067,814
1651,2022,206071140,3054,301
1652,2022,206071141,3066,1062
1653,2022,206071142,3065,1134
1654,2022,206071143,3068,510
1655,2022,206071518,3121,1923
1656,2022,207011147,3103,330
1657,2022,207011148,3104,249
1658,2022,207011149,3124,417
1659,2022,207011152,3123,343
1660,2022,207011154,3102,131
1661,2022,207011155,3126,68
1662,2022,207011519,3122,525
1663,2022,207011522,3101,472
1664,2022,207021156,3105,304
1665,2022,207021157,3108,512
1666,2022,207021159,3106,235
1667,2022,207021160,3107,293
1668,2022,207021425,3109,278
1669,2022,207031161,3130,713
1670,2022,207031163,3128,902
1671,2022,207031164,3129,282
1672,2022,207031165,3125,254
1673,2022,207031166,3151,289
1674,2022,207031167,3127,335
1675,2022,208011168,3193,211
1676,2022,208011169,3186,629
1677,2022,208011170,3187,485
1678,2022,208011171,3190,428
1679,2022,208011172,3188,488
1680,2022,208011173,3191,329
1681,2022,208021176,3163,747
1682,2022,208021177,3161,331
1683,2022,208021178,3162,360
1684,2022,208021179,3185,342
1685,2022,208021182,3204,708
1686,2022,208021426,3165,364
1687,2022,208031185,3197,549
1688,2022,208031186,3196,708
1689,2022,208031188,3192,469
1690,2022,208031190,3194,375
1691,2022,208031191,3189,351
1692,2022,208031191,3202,128
1693,2022,208031193,3195,1262
1694,2022,208041194,3144,412
1695,2022,208041194,3146,355
1696,2022,208041195,3145,1129
1697,2022,209011197,3088,647
1698,2022,209011199,3081,1201
1699,2022,209011200,3079,440
1700,2022,209011201,3084,736
1701,2022,209011202,3093,95
1702,2022,209011202,3094,94
1703,2022,209011204,3087,237
1704,2022,209021205,3085,254
1705,2022,209021428,3072,1468
1706,2022,209021524,3073,1689
1707,2022,209031209,3095,375
1708,2022,209031210,3099,154
1709,2022,209031214,3113,110
1710,2022,209031215,3089,159
1711,2022,209041216,3083,1067
1712,2022,209041221,3082,587
1713,2022,209041223,3074,854
1714,2022,209041431,3076,1168
1715,2022,209041436,3752,405
1716,2022,209041530,3075,767
1717,2022,210011226,3042,632
1718,2022,210011228,3036,158
1719,2022,210011533,3033,265
1720,2022,210011533,3034,205
1721,2022,210031236,3058,1248
1722,2022,210031237,3060,282
1723,2022,210031535,3046,1028
1724,2022,210051242,3047,1542
1725,2022,210051243,3061,413
1726,2022,210051245,3049,254
1727,2022,210051247,3048,939
1728,2022,210051250,3043,628
1729,2022,210051544,3064,2521
1730,2022,211011251,3153,1005
1731,2022,211011254,3179,316
1732,2022,211011254,3180,251
1733,2022,211011256,3178,509
1734,2022,211011260,3152,920
1735,2022,211011446,3155,981
1736,2022,211011447,3156,828
1737,2022,211011449,3154,106
1738,2022,211021261,3111,192
1739,2022,211021261,3114,62
1740,2022,211031266,3134,1164
1741,2022,211031267,3135,416
1742,2022,211031450,3136,1233
1743,2022,211041269,3131,561
1744,2022,211041270,3132,334
1745,2022,211041272,3133,472
1746,2022,211051277,3137,381
1747,2022,211051278,3140,539
1748,2022,211051280,3765,151
1749,2022,211051281,3138,439
1750,2022,211051283,3796,173
1751,2022,211051284,3158,113
1752,2022,212021293,3806,974
1753,2022,212021295,3177,714
1754,2022,212021297,3803,458
1755,2022,212021299,3804,235
1756,2022,212021454,3802,633
1757,2022,212021456,3805,1578
1758,2022,212031300,3977,3660
1759,2022,212031306,3975,545
1760,2022,212031562,3976,671
1761,2022,212041309,3167,273
1762,2022,212041310,3169,504
1763,2022,212041317,3171,1003
1764,2022,212041318,3172,444
1765,2022,212041460,3174,1479
1766,2022,212041563,3175,3698
1767,2022,212041565,3173,586
1768,2022,212051319,3147,691
1769,2022,212051319,3148,207
1770,2022,212051322,3150,1047
1771,2022,212051324,3149,771
1772,2022,212051325,3170,737
1773,2022,212051326,3166,1006
1774,2022,212051567,3168,1119
1775,2022,213011328,3020,2517
1776,2022,213011328,3022,167
1777,2022,213011331,3037,894
1778,2022,213011332,3038,636
1779,2022,213011334,3021,2525
1780,2022,213011569,3023,2144
1781,2022,213011570,3026,417
1782,2022,213021341,3018,508
1783,2022,213021343,3025,340
1784,2022,213021344,3015,486
1785,2022,213021346,3016,561
1786,2022,213031347,3019,528
1787,2022,213031348,3011,2029
1788,2022,213031349,3032,1169
1789,2022,213031351,3012,1029
1790,2022,213031352,3013,462
1791,2022,213051361,3029,3156
1792,2022,213051363,3027,222
1793,2022,213051363,3028,815
1794,2022,213051368,3030,3255
1795,2022,214011370,3201,675
1796,2022,214011371,3199,2994
1797,2022,214011372,3200,437
1798,2022,214011374,3910,344
1799,2022,214011375,3198,800
